sequence,labels_scores,technology,politics,finance,wildlife,label,score
"Despite fact-checking, zombie myths about climate change persist – Bake media! @HRH_Sir_Loin @mjgworldaware  ","{'technology': 0.3244172930717468, 'politics': 0.3003663420677185, 'wildlife': 0.22701485455036163, 'finance': 0.14820151031017303}",0.3244172930717468,0.3003663420677185,0.14820151031017303,0.22701485455036163,technology,0.3244172930717468
"If global warming doesn't scare you and/or you don't care about it, boo bye","{'technology': 0.32322221994400024, 'politics': 0.2781837284564972, 'wildlife': 0.22542469203472137, 'finance': 0.17316934466362}",0.32322221994400024,0.2781837284564972,0.17316934466362,0.22542469203472137,technology,0.32322221994400024
@Notsosmarrt @eugenes_nam @Mohammad_Ho @benshapiro he's never denied climate change and that's not what this tweet is saying either,"{'politics': 0.7312638759613037, 'technology': 0.1358475387096405, 'finance': 0.07238233089447021, 'wildlife': 0.06050625815987587}",0.1358475387096405,0.7312638759613037,0.07238233089447021,0.06050625815987587,politics,0.7312638759613037
@Minimadden @MollyTov_CkTail Well I can not speak to the origins of the global warming myth but it being man made is nonsense 100%,"{'politics': 0.47375330328941345, 'technology': 0.2925291657447815, 'wildlife': 0.1372404247522354, 'finance': 0.09647715836763382}",0.2925291657447815,0.47375330328941345,0.09647715836763382,0.1372404247522354,politics,0.47375330328941345
"Evidently some of you have never seen that algore's chart shows CO2 levels increase FOLLOWING global warming, rather than preceding it.","{'politics': 0.46788910031318665, 'technology': 0.2612393796443939, 'wildlife': 0.13762378692626953, 'finance': 0.13324765861034393}",0.2612393796443939,0.46788910031318665,0.13324765861034393,0.13762378692626953,politics,0.46788910031318665
@genewashington1 @BrianCoz if he was tweeting about global warming or gun control it would get him in faster,"{'politics': 0.7716079354286194, 'technology': 0.13379140198230743, 'wildlife': 0.04802495241165161, 'finance': 0.04657570645213127}",0.13379140198230743,0.7716079354286194,0.04657570645213127,0.04802495241165161,politics,0.7716079354286194
Sudan's farmers work to save good soils as climate change brings desert closer | Hannah McNeish  #ibgeog #core,"{'technology': 0.3244226276874542, 'politics': 0.24285608530044556, 'wildlife': 0.22315917909145355, 'finance': 0.20956206321716309}",0.3244226276874542,0.24285608530044556,0.20956206321716309,0.22315917909145355,technology,0.3244226276874542
6 Reasons There's No Such Thing as a Meat-Eating Environmentalist  #vegan #environment #climate change,"{'politics': 0.35690179467201233, 'wildlife': 0.32589489221572876, 'technology': 0.1836920529603958, 'finance': 0.13351130485534668}",0.1836920529603958,0.35690179467201233,0.13351130485534668,0.32589489221572876,politics,0.35690179467201233
"Melania from a man – we need global warming! I’ve said if Hillary Clinton were a man, I assume, are good people.","{'politics': 0.8251489400863647, 'technology': 0.10197079926729202, 'wildlife': 0.03819960355758667, 'finance': 0.034680675715208054}",0.10197079926729202,0.8251489400863647,0.034680675715208054,0.03819960355758667,politics,0.8251489400863647
Website maps Vanuatu climate change flooding risk ,"{'technology': 0.4134529232978821, 'wildlife': 0.3002433776855469, 'finance': 0.1539698988199234, 'politics': 0.13233380019664764}",0.4134529232978821,0.13233380019664764,0.1539698988199234,0.3002433776855469,technology,0.4134529232978821
@TrumpDailyNewss There is NO global warming. Another lie from the left and the globalists,"{'politics': 0.755261242389679, 'wildlife': 0.11192332953214645, 'technology': 0.08943139016628265, 'finance': 0.04338405281305313}",0.08943139016628265,0.755261242389679,0.04338405281305313,0.11192332953214645,politics,0.755261242389679
"Older article explaining Russian oil thirst for Arctic.  How climate change plays a role. Eliminating Middle East.

 ","{'politics': 0.312980979681015, 'technology': 0.2860299348831177, 'finance': 0.21068738400936127, 'wildlife': 0.19030162692070007}",0.2860299348831177,0.312980979681015,0.21068738400936127,0.19030162692070007,politics,0.312980979681015
"It's warmer in the Arctic than it is in Thunder Bay, Ont.'
Sorry, tell me again how global warming isn't a thing? 🤔 ","{'wildlife': 0.4060586988925934, 'technology': 0.241741344332695, 'politics': 0.23096220195293427, 'finance': 0.12123779207468033}",0.241741344332695,0.23096220195293427,0.12123779207468033,0.4060586988925934,wildlife,0.4060586988925934
The country set to cash in on climate change ,"{'politics': 0.4592227637767792, 'finance': 0.36150240898132324, 'technology': 0.10401005297899246, 'wildlife': 0.07526470720767975}",0.10401005297899246,0.4592227637767792,0.36150240898132324,0.07526470720767975,politics,0.4592227637767792
"If you choose not to believe in global warming, I choose to believe the guy wearing the Affliction shirt at the party won't start a fight.","{'politics': 0.7424522638320923, 'technology': 0.17463475465774536, 'wildlife': 0.05073830112814903, 'finance': 0.03217469900846481}",0.17463475465774536,0.7424522638320923,0.03217469900846481,0.05073830112814903,politics,0.7424522638320923
"@MihirBijur those days food was aplenty. No climate change, no drought/famine. Farmers weren't committing suicide","{'politics': 0.3619367182254791, 'finance': 0.2513826787471771, 'technology': 0.24747754633426666, 'wildlife': 0.1392030417919159}",0.24747754633426666,0.3619367182254791,0.2513826787471771,0.1392030417919159,politics,0.3619367182254791
"Waugal refers an indigenous global warming, habitat destruction and plaids and our friends don't care.","{'wildlife': 0.7558771967887878, 'politics': 0.12012729793787003, 'technology': 0.06649594753980637, 'finance': 0.05749950185418129}",0.06649594753980637,0.12012729793787003,0.05749950185418129,0.7558771967887878,wildlife,0.7558771967887878
We have to collaborate and learn from awesome renewable projects like these to tackle climate change:  🌍 ⚡️ 🙌,"{'technology': 0.9289608597755432, 'wildlife': 0.033028192818164825, 'politics': 0.01907256804406643, 'finance': 0.018938355147838593}",0.9289608597755432,0.01907256804406643,0.018938355147838593,0.033028192818164825,technology,0.9289608597755432
About that time conservatives might start to accept the scientific method and climate change. ,"{'politics': 0.5572897791862488, 'technology': 0.22418241202831268, 'wildlife': 0.1459892988204956, 'finance': 0.07253854721784592}",0.22418241202831268,0.5572897791862488,0.07253854721784592,0.1459892988204956,politics,0.5572897791862488
The next big climate change battle starts in India: … . Whatever Trump’s attitude toward… ,"{'politics': 0.6753346920013428, 'wildlife': 0.13396430015563965, 'technology': 0.11156241595745087, 'finance': 0.0791386142373085}",0.11156241595745087,0.6753346920013428,0.0791386142373085,0.13396430015563965,politics,0.6753346920013428
“the overwhelming conclusions of the world’s scientists that climate change is largely human-caused and needs immed… ,"{'politics': 0.39340224862098694, 'technology': 0.23913037776947021, 'wildlife': 0.2005031555891037, 'finance': 0.16696427762508392}",0.23913037776947021,0.39340224862098694,0.16696427762508392,0.2005031555891037,politics,0.39340224862098694
.@HeronDemarco @CurtisScoon @AviWoolf He did not care if people lost their jobs on the altar of climate change. Big mistake.,"{'politics': 0.7004592418670654, 'technology': 0.1516076922416687, 'finance': 0.10065693408250809, 'wildlife': 0.04727610945701599}",0.1516076922416687,0.7004592418670654,0.10065693408250809,0.04727610945701599,politics,0.7004592418670654
MindsConsole: RT Uber_Pix: Here you can see who the victims of global warming are ... ,"{'technology': 0.838942289352417, 'politics': 0.06363929808139801, 'wildlife': 0.05494238808751106, 'finance': 0.04247603565454483}",0.838942289352417,0.06363929808139801,0.04247603565454483,0.05494238808751106,technology,0.838942289352417
#Reuters  Activist investor ramps up pressure on Shell to act on climate change ,"{'politics': 0.6137756109237671, 'finance': 0.2648424804210663, 'technology': 0.07180619239807129, 'wildlife': 0.049575623124837875}",0.07180619239807129,0.6137756109237671,0.2648424804210663,0.049575623124837875,politics,0.6137756109237671
@realDonaldTrump listen to only about 100 scientists about global climate change,"{'politics': 0.8560820817947388, 'technology': 0.06944073736667633, 'wildlife': 0.04536181315779686, 'finance': 0.029115373268723488}",0.06944073736667633,0.8560820817947388,0.029115373268723488,0.04536181315779686,politics,0.8560820817947388
Government to outline climate change risks facing UK in new report ,"{'politics': 0.3353230357170105, 'wildlife': 0.2987278401851654, 'technology': 0.2049425095319748, 'finance': 0.1610066294670105}",0.2049425095319748,0.3353230357170105,0.1610066294670105,0.2987278401851654,politics,0.3353230357170105
"i think my.... brothers... and dad..... don't believe in global warming......................................,,,,,,, wtf","{'technology': 0.3234325647354126, 'wildlife': 0.26854202151298523, 'politics': 0.2536785304546356, 'finance': 0.15434688329696655}",0.3234325647354126,0.2536785304546356,0.15434688329696655,0.26854202151298523,technology,0.3234325647354126
Ok so. I am so confused with this weather here in Texas tomorrow is Christmas and the high is 73 degrees Fahrenheit.Umm global warming Mitch,"{'technology': 0.34348657727241516, 'wildlife': 0.2522348463535309, 'politics': 0.21898919343948364, 'finance': 0.18528932332992554}",0.34348657727241516,0.21898919343948364,0.18528932332992554,0.2522348463535309,technology,0.34348657727241516
"When I was a kid it snowed all the time...yes, I do believe in global warming.' -Brian Frye","{'technology': 0.3255443572998047, 'politics': 0.2653050422668457, 'wildlife': 0.23800519108772278, 'finance': 0.17114539444446564}",0.3255443572998047,0.2653050422668457,0.17114539444446564,0.23800519108772278,technology,0.3255443572998047
"@seth_gal nobody cares about that stuff anymore, it's sad, global warming is inevitable so literally who the fuck cares about it","{'wildlife': 0.35635873675346375, 'technology': 0.35299918055534363, 'politics': 0.19713649153709412, 'finance': 0.09350557625293732}",0.35299918055534363,0.19713649153709412,0.09350557625293732,0.35635873675346375,wildlife,0.35635873675346375
@arundquist Nasa might eliminate the climate change according a solution in: ,"{'technology': 0.9585134983062744, 'politics': 0.016976451501250267, 'wildlife': 0.016803760081529617, 'finance': 0.007706247735768557}",0.9585134983062744,0.016976451501250267,0.007706247735768557,0.016803760081529617,technology,0.9585134983062744
"So, how lovely are we gonna keep having the 'climate change is real &amp; now vs. CC is a myth' argument?","{'politics': 0.9004197120666504, 'technology': 0.04554492607712746, 'wildlife': 0.03324759006500244, 'finance': 0.020787743851542473}",0.04554492607712746,0.9004197120666504,0.020787743851542473,0.03324759006500244,politics,0.9004197120666504
@rachizzlmynizzl It's not necessarily always about preserving life. Animal agriculture is one of the major contributors of climate change.,"{'wildlife': 0.46065378189086914, 'technology': 0.22203625738620758, 'politics': 0.18253932893276215, 'finance': 0.13477064669132233}",0.22203625738620758,0.18253932893276215,0.13477064669132233,0.46065378189086914,wildlife,0.46065378189086914
@CIFOR @Hijaukudotcom lets go green stop global warming,"{'technology': 0.5744945406913757, 'finance': 0.2712700664997101, 'politics': 0.0882735624909401, 'wildlife': 0.0659618079662323}",0.5744945406913757,0.0882735624909401,0.2712700664997101,0.0659618079662323,technology,0.5744945406913757
Jerry Brown: Respond to climate change now before it's too late - Assine o abaixo-assinado!  via @ChangeGER,"{'politics': 0.6978517770767212, 'technology': 0.1497827172279358, 'wildlife': 0.11138472706079483, 'finance': 0.040980782359838486}",0.1497827172279358,0.6978517770767212,0.040980782359838486,0.11138472706079483,politics,0.6978517770767212
for Christmas I asked mum and Dad to go meat free one day every week to help climate change and they said yes ❤️✨❤️✨❤️,"{'wildlife': 0.3200530409812927, 'technology': 0.3036801815032959, 'politics': 0.19891546666622162, 'finance': 0.17735126614570618}",0.3036801815032959,0.19891546666622162,0.17735126614570618,0.3200530409812927,wildlife,0.3200530409812927
"Sebagai dampak global warming, musim hujan yang tidak beraturan lebih merugikan bagi Indonesia dibanding Negara lain.","{'technology': 0.3265983462333679, 'politics': 0.26724496483802795, 'wildlife': 0.24766093492507935, 'finance': 0.1584957242012024}",0.3265983462333679,0.26724496483802795,0.1584957242012024,0.24766093492507935,technology,0.3265983462333679
Less show him we are all for getting rid of all global warming expenditures !!🇺🇸 ,"{'politics': 0.6482937932014465, 'finance': 0.1629403531551361, 'technology': 0.11666074395179749, 'wildlife': 0.07210515439510345}",0.11666074395179749,0.6482937932014465,0.1629403531551361,0.07210515439510345,politics,0.6482937932014465
Keeping the holiday tradition of ruining christmas twitter by reminding everyone that global warming is real,"{'technology': 0.43993043899536133, 'politics': 0.37921977043151855, 'wildlife': 0.10021161288022995, 'finance': 0.08063818514347076}",0.43993043899536133,0.37921977043151855,0.08063818514347076,0.10021161288022995,technology,0.43993043899536133
#SantaHasABadFeelingAbout the next 4 years (&amp; beyond) &amp; global warming,"{'technology': 0.32014110684394836, 'wildlife': 0.28135523200035095, 'politics': 0.230152890086174, 'finance': 0.16835078597068787}",0.32014110684394836,0.230152890086174,0.16835078597068787,0.28135523200035095,technology,0.32014110684394836
"Tennessee broke a record of over 100 years with the high of 74 on Christmas Day. 
Tell me global warming isn't real","{'technology': 0.4087158143520355, 'politics': 0.22991657257080078, 'wildlife': 0.22748561203479767, 'finance': 0.1338820904493332}",0.4087158143520355,0.22991657257080078,0.1338820904493332,0.22748561203479767,technology,0.4087158143520355
@ArizonaPatriot1 @joelpollak @Gabyendingstory at least Obama isn't a Christian-extremist who thinks global warming &amp; evolution are hoaxes.,"{'politics': 0.8296213150024414, 'technology': 0.10200019180774689, 'wildlife': 0.03488149121403694, 'finance': 0.03349705785512924}",0.10200019180774689,0.8296213150024414,0.03349705785512924,0.03488149121403694,politics,0.8296213150024414
climate change isn’t a myth. get out of the way if you do think it is. we no longer have time for yous,"{'politics': 0.41149991750717163, 'technology': 0.2832057774066925, 'wildlife': 0.1840175986289978, 'finance': 0.12127672135829926}",0.2832057774066925,0.41149991750717163,0.12127672135829926,0.1840175986289978,politics,0.41149991750717163
"America’s youth are suing the government over climate change, and President Obama needs to react - Salon ","{'politics': 0.9414624571800232, 'technology': 0.02761765383183956, 'wildlife': 0.01619070954620838, 'finance': 0.014729202724993229}",0.02761765383183956,0.9414624571800232,0.014729202724993229,0.01619070954620838,politics,0.9414624571800232
"Science strives to make climate change more personal, economically relevant to Americans - The San Diego… ","{'technology': 0.7313868403434753, 'finance': 0.11455129086971283, 'wildlife': 0.08222021162509918, 'politics': 0.07184170186519623}",0.7313868403434753,0.07184170186519623,0.11455129086971283,0.08222021162509918,technology,0.7313868403434753
@DiMurphyMN Um ... it's climate change and the North Pole is a f'd up as the rest of the world. #EndOfDays,"{'technology': 0.2835601270198822, 'politics': 0.27005523443222046, 'wildlife': 0.266340434551239, 'finance': 0.18004412949085236}",0.2835601270198822,0.27005523443222046,0.18004412949085236,0.266340434551239,technology,0.2835601270198822
FOX NEWS PANELIST: Al Franken arranged so-called climate change to distract from newly uncovered jobs numbers crisis #benghazi,"{'politics': 0.9881251454353333, 'technology': 0.004559123422950506, 'finance': 0.004234603140503168, 'wildlife': 0.00308110099285841}",0.004559123422950506,0.9881251454353333,0.004234603140503168,0.00308110099285841,politics,0.9881251454353333
5 movie classics to inspire your inner climate change activist over the festive break 📽 → ,"{'wildlife': 0.3388996124267578, 'politics': 0.30581751465797424, 'technology': 0.21912726759910583, 'finance': 0.13615557551383972}",0.21912726759910583,0.30581751465797424,0.13615557551383972,0.3388996124267578,wildlife,0.3388996124267578
HBO climate-scientist @billmaher preaches from the altar of man-made global warming:  #climate,"{'politics': 0.5585600137710571, 'technology': 0.2091444730758667, 'wildlife': 0.12006812542676926, 'finance': 0.11222746223211288}",0.2091444730758667,0.5585600137710571,0.11222746223211288,0.12006812542676926,politics,0.5585600137710571
@lindamama02 @Celinabean723 @ateacher97 @Dena Obama is a weak man who did NOTHING except speak of climate change while the world is burning.,"{'politics': 0.8843976855278015, 'technology': 0.04795259237289429, 'wildlife': 0.035794947296381, 'finance': 0.031854767352342606}",0.04795259237289429,0.8843976855278015,0.031854767352342606,0.035794947296381,politics,0.8843976855278015
"@GaryWolfman aliens, terrorism, celebrity splits, earthquakes, climate change, recession, etc;","{'wildlife': 0.296268105506897, 'technology': 0.27618926763534546, 'finance': 0.22494986653327942, 'politics': 0.20259279012680054}",0.27618926763534546,0.20259279012680054,0.22494986653327942,0.296268105506897,wildlife,0.296268105506897
Five ways to take action on climate change | Global Development Professionals Network | The Guardian ,"{'wildlife': 0.2904406785964966, 'technology': 0.2849496603012085, 'politics': 0.23441745340824127, 'finance': 0.19019219279289246}",0.2849496603012085,0.23441745340824127,0.19019219279289246,0.2904406785964966,wildlife,0.2904406785964966
We will stand tall against the dark forces that denies climate change. @GreenLatino @DorothyFahn @Greenpeace  ,"{'politics': 0.5267122387886047, 'wildlife': 0.19791437685489655, 'technology': 0.17475497722625732, 'finance': 0.10061848908662796}",0.17475497722625732,0.5267122387886047,0.10061848908662796,0.19791437685489655,politics,0.5267122387886047
#AdoftheDay: Al Gore's stirring new climate change #ad calls on world leaders.  ,"{'politics': 0.7202344536781311, 'wildlife': 0.11649516224861145, 'technology': 0.10503624379634857, 'finance': 0.05823417007923126}",0.10503624379634857,0.7202344536781311,0.05823417007923126,0.11649516224861145,politics,0.7202344536781311
More intense and more frequent extreme weather is a consequence of climate change we’re experiencing right now.'… ,"{'wildlife': 0.34001296758651733, 'technology': 0.2490856647491455, 'politics': 0.2356312870979309, 'finance': 0.17527011036872864}",0.2490856647491455,0.2356312870979309,0.17527011036872864,0.34001296758651733,wildlife,0.34001296758651733
PENELITI: Pemakaian hot pants berkontribusi besar pada dampak global warming,"{'politics': 0.3493175208568573, 'technology': 0.3429611921310425, 'wildlife': 0.15638653934001923, 'finance': 0.1513347029685974}",0.3429611921310425,0.3493175208568573,0.1513347029685974,0.15638653934001923,politics,0.3493175208568573
if you say climate change doesn't exist ur a fucking headass,"{'politics': 0.6848757863044739, 'technology': 0.13821783661842346, 'wildlife': 0.11872812360525131, 'finance': 0.05817825719714165}",0.13821783661842346,0.6848757863044739,0.05817825719714165,0.11872812360525131,politics,0.6848757863044739
Why don't people believe in global warming ?,"{'wildlife': 0.33730828762054443, 'technology': 0.2732192277908325, 'politics': 0.2562310993671417, 'finance': 0.13324140012264252}",0.2732192277908325,0.2562310993671417,0.13324140012264252,0.33730828762054443,wildlife,0.33730828762054443
65° today. S/o global warming.,"{'wildlife': 0.400327205657959, 'technology': 0.29023751616477966, 'politics': 0.16382598876953125, 'finance': 0.14560920000076294}",0.29023751616477966,0.16382598876953125,0.14560920000076294,0.400327205657959,wildlife,0.400327205657959
@1Swinging_Voter All this will do is trigger more talk of global warming &amp; more money spent on renewables. We're too enlightened to use coal,"{'politics': 0.4804403483867645, 'finance': 0.24966774880886078, 'technology': 0.2048548310995102, 'wildlife': 0.06503703445196152}",0.2048548310995102,0.4804403483867645,0.24966774880886078,0.06503703445196152,politics,0.4804403483867645
too bad our president elect doesn't believe in global warming lol,"{'politics': 0.8165537118911743, 'technology': 0.08280270546674728, 'wildlife': 0.07234253734350204, 'finance': 0.02830100804567337}",0.08280270546674728,0.8165537118911743,0.02830100804567337,0.07234253734350204,politics,0.8165537118911743
What vanishing bees tell us about climate change  via @WGNOtv,"{'wildlife': 0.9463773965835571, 'technology': 0.02822805754840374, 'politics': 0.014481835067272186, 'finance': 0.010912766680121422}",0.02822805754840374,0.014481835067272186,0.010912766680121422,0.9463773965835571,wildlife,0.9463773965835571
This #cleanpowerplan is the biggest step our country has taken to fight climate change. Support it &amp; demand action: ,"{'technology': 0.6496037244796753, 'politics': 0.19859427213668823, 'finance': 0.12395300716161728, 'wildlife': 0.02784903161227703}",0.6496037244796753,0.19859427213668823,0.12395300716161728,0.02784903161227703,technology,0.6496037244796753
Obama fires scientist for being “too forthright with lawmakers” regarding global warming sham-science. ,"{'politics': 0.9470179080963135, 'technology': 0.028215287253260612, 'wildlife': 0.013436948880553246, 'finance': 0.011329865083098412}",0.028215287253260612,0.9470179080963135,0.011329865083098412,0.013436948880553246,politics,0.9470179080963135
"just had very disconcerting thought, many influential policy makers believe in anthropogenic global warming/climate… ","{'politics': 0.9199682474136353, 'technology': 0.030138643458485603, 'wildlife': 0.027157912030816078, 'finance': 0.02273513562977314}",0.030138643458485603,0.9199682474136353,0.02273513562977314,0.027157912030816078,politics,0.9199682474136353
Ermagerd it's 70 degrees. Ermagerd it's December. Ermagerd winter wtf ermagerd global warming,"{'technology': 0.38536036014556885, 'wildlife': 0.28843003511428833, 'politics': 0.16603022813796997, 'finance': 0.16017942130565643}",0.38536036014556885,0.16603022813796997,0.16017942130565643,0.28843003511428833,technology,0.38536036014556885
Tennessee Wildfire is ‘Unlike Anything We’ve Ever Seen’  … via @ClimateCentral Stop climate change! #GPUSA,"{'politics': 0.5349535346031189, 'wildlife': 0.3044367730617523, 'technology': 0.09467966854572296, 'finance': 0.06593003869056702}",0.09467966854572296,0.5349535346031189,0.06593003869056702,0.3044367730617523,politics,0.5349535346031189
"time is passing by
i still want you
crime is on the rise
i still want you
climate change and debt
i still want you","{'finance': 0.4175567924976349, 'technology': 0.20191173255443573, 'wildlife': 0.19566847383975983, 'politics': 0.18486303091049194}",0.20191173255443573,0.18486303091049194,0.4175567924976349,0.19566847383975983,finance,0.4175567924976349
@truth_toll I'm not saying it is or isn't. But why do you feel climate change is a hoax?,"{'politics': 0.43053850531578064, 'technology': 0.3080655038356781, 'wildlife': 0.16084527969360352, 'finance': 0.10055074840784073}",0.3080655038356781,0.43053850531578064,0.10055074840784073,0.16084527969360352,politics,0.43053850531578064
"@WIRED 
After 'climate change' this is just next big HOAX!","{'technology': 0.4022124409675598, 'wildlife': 0.24340082705020905, 'politics': 0.2058533877134323, 'finance': 0.14853337407112122}",0.4022124409675598,0.2058533877134323,0.14853337407112122,0.24340082705020905,technology,0.4022124409675598
When someone argues that global warming isn't real so ya check ya weather app and it's 63 degrees...at night...on d… ,"{'technology': 0.9827774167060852, 'politics': 0.012933426536619663, 'wildlife': 0.002517879009246826, 'finance': 0.0017712543485686183}",0.9827774167060852,0.012933426536619663,0.0017712543485686183,0.002517879009246826,technology,0.9827774167060852
"These days temperature in Milan, Italy should be around 0°C. It was 16°C at 10 AM today. Call global warming a theory.","{'technology': 0.32196325063705444, 'wildlife': 0.25611913204193115, 'politics': 0.23332305252552032, 'finance': 0.18859456479549408}",0.32196325063705444,0.23332305252552032,0.18859456479549408,0.25611913204193115,technology,0.32196325063705444
UAE establishes council on climate change  - #climatechange,"{'wildlife': 0.3366887867450714, 'politics': 0.29252713918685913, 'technology': 0.22365151345729828, 'finance': 0.14713257551193237}",0.22365151345729828,0.29252713918685913,0.14713257551193237,0.3366887867450714,wildlife,0.3366887867450714
@LESCAVE1 I think they even know about global warming😂😂,"{'technology': 0.3958767354488373, 'wildlife': 0.2845582664012909, 'politics': 0.19312182068824768, 'finance': 0.12644317746162415}",0.3958767354488373,0.19312182068824768,0.12644317746162415,0.2845582664012909,technology,0.3958767354488373
2 days after Christmas and it's gonna be in the 60's.. thanks global warming,"{'technology': 0.35193243622779846, 'wildlife': 0.34820154309272766, 'politics': 0.15146957337856293, 'finance': 0.14839643239974976}",0.35193243622779846,0.15146957337856293,0.14839643239974976,0.34820154309272766,technology,0.35193243622779846
"The costs of car dependence, from climate change to fatalities from car accidents ","{'finance': 0.5377463698387146, 'technology': 0.2515574097633362, 'wildlife': 0.10676338523626328, 'politics': 0.10393283516168594}",0.2515574097633362,0.10393283516168594,0.5377463698387146,0.10676338523626328,finance,0.5377463698387146
@NilVeritas @nopepenocry @ramzpaul @RichardBSpencer lol socialism has already done more harm to humanity than climate change will ever do.,"{'politics': 0.7669127583503723, 'technology': 0.10828258097171783, 'finance': 0.06462933123111725, 'wildlife': 0.06017535552382469}",0.10828258097171783,0.7669127583503723,0.06462933123111725,0.06017535552382469,politics,0.7669127583503723
niggas ask me what my inspiration was I told them global warming,"{'wildlife': 0.31744685769081116, 'technology': 0.26306793093681335, 'politics': 0.24808035790920258, 'finance': 0.1714048683643341}",0.26306793093681335,0.24808035790920258,0.1714048683643341,0.31744685769081116,wildlife,0.31744685769081116
@Trump2016DJT sorry but your politics affects me. Having climate change deniars at the top fucks the world over. Also economic impacts too.,"{'politics': 0.9307972192764282, 'technology': 0.02804017812013626, 'finance': 0.02334839664399624, 'wildlife': 0.017814205959439278}",0.02804017812013626,0.9307972192764282,0.02334839664399624,0.017814205959439278,politics,0.9307972192764282
The Guardian view on climate change: bad for the Arctic | Editorial  ,"{'wildlife': 0.6338685750961304, 'politics': 0.1744471788406372, 'technology': 0.10561028122901917, 'finance': 0.08607394993305206}",0.10561028122901917,0.1744471788406372,0.08607394993305206,0.6338685750961304,wildlife,0.6338685750961304
"@Robynthekitty @DCTFTW @Johndm1952 @cj_stout_ 
No. Exactly the opposite. $26 billion spent ON climate change research &amp; regulation.","{'technology': 0.4828612208366394, 'politics': 0.25874754786491394, 'finance': 0.1368475705385208, 'wildlife': 0.12154365330934525}",0.4828612208366394,0.25874754786491394,0.1368475705385208,0.12154365330934525,technology,0.4828612208366394
"oh excuse me global warming, can you allow us to experience the snow this year!","{'technology': 0.34816378355026245, 'politics': 0.30496200919151306, 'wildlife': 0.23957736790180206, 'finance': 0.10729680210351944}",0.34816378355026245,0.30496200919151306,0.10729680210351944,0.23957736790180206,technology,0.34816378355026245
@Riverbreak River have you not seen how cold it is ? climate change isnt real #Jk,"{'wildlife': 0.48537516593933105, 'technology': 0.2078336775302887, 'politics': 0.18555009365081787, 'finance': 0.12124103307723999}",0.2078336775302887,0.18555009365081787,0.12124103307723999,0.48537516593933105,wildlife,0.48537516593933105
"So sad must do more 4 global warming, save polar bear home 😃 ","{'wildlife': 0.9835340976715088, 'technology': 0.0063278041779994965, 'politics': 0.005886883940547705, 'finance': 0.004251245409250259}",0.0063278041779994965,0.005886883940547705,0.004251245409250259,0.9835340976715088,wildlife,0.9835340976715088
i'm literally the only person in my family who believes global warming is a thing 🤦🏼‍♂️ it's time to head back to civilization,"{'technology': 0.41582831740379333, 'politics': 0.26626890897750854, 'wildlife': 0.21419215202331543, 'finance': 0.10371068120002747}",0.41582831740379333,0.26626890897750854,0.10371068120002747,0.21419215202331543,technology,0.41582831740379333
If anyone needs a respite from global warming come over to my parents' house,"{'technology': 0.3675970435142517, 'wildlife': 0.3364203870296478, 'politics': 0.16519787907600403, 'finance': 0.13078464567661285}",0.3675970435142517,0.16519787907600403,0.13078464567661285,0.3364203870296478,technology,0.3675970435142517
#TodayinMaker# WIRED : 2016 was a pivotal year in the war on climate change ,"{'technology': 0.71025151014328, 'politics': 0.1113579049706459, 'wildlife': 0.1037771925330162, 'finance': 0.07461337000131607}",0.71025151014328,0.1113579049706459,0.07461337000131607,0.1037771925330162,technology,0.71025151014328
@Afrotastic21 you got climate change and people ruining the world &amp; you got old men in power who refuse to see what's right in front of them,"{'politics': 0.8918467164039612, 'technology': 0.042805470526218414, 'wildlife': 0.03423550724983215, 'finance': 0.031112294644117355}",0.042805470526218414,0.8918467164039612,0.031112294644117355,0.03423550724983215,politics,0.8918467164039612
"@amazingatheist You'll have to fight for gay rights and against climate change denial again, but at least he's interesting.","{'politics': 0.9518481492996216, 'technology': 0.028114907443523407, 'wildlife': 0.010827021673321724, 'finance': 0.00920997466892004}",0.028114907443523407,0.9518481492996216,0.00920997466892004,0.010827021673321724,politics,0.9518481492996216
@robcham fanart of climate change! fanart of the dangers of humanizing propagandists! fanart of the vitality of human connections!,"{'politics': 0.4825442433357239, 'technology': 0.2844860255718231, 'wildlife': 0.14240814745426178, 'finance': 0.09056152403354645}",0.2844860255718231,0.4825442433357239,0.09056152403354645,0.14240814745426178,politics,0.4825442433357239
That would be a natural storm and of course poor government energy management driven by climate change fanatics… ,"{'politics': 0.33948007225990295, 'technology': 0.2787998914718628, 'wildlife': 0.22501593828201294, 'finance': 0.1567041575908661}",0.2787998914718628,0.33948007225990295,0.1567041575908661,0.22501593828201294,politics,0.33948007225990295
"2016: the year climate change came home: During the hottest year on record, Karl Mathiesen travelled to Tasmania… ","{'wildlife': 0.4670393466949463, 'technology': 0.21579813957214355, 'politics': 0.19384637475013733, 'finance': 0.12331612408161163}",0.21579813957214355,0.19384637475013733,0.12331612408161163,0.4670393466949463,wildlife,0.4670393466949463
"2016: the year climate change came home: During the hottest year on record, Karl Mathiesen travelled to Tasmania… ","{'wildlife': 0.4670393466949463, 'technology': 0.21579813957214355, 'politics': 0.19384637475013733, 'finance': 0.12331612408161163}",0.21579813957214355,0.19384637475013733,0.12331612408161163,0.4670393466949463,wildlife,0.4670393466949463
